date,url
2024-09-09,https://www.nfl.com/plus/games/jets-at-49ers-2024-reg-1
2024-09-16,https://www.nfl.com/plus/games/falcons-at-eagles-2024-reg-2
2024-09-23,https://www.nfl.com/plus/games/jaguars-at-bills-2024-reg-3
2024-09-23,https://www.nfl.com/plus/games/commanders-at-bengals-2024-reg-3
2024-09-30,https://www.nfl.com/plus/games/titans-at-dolphins-2024-reg-4
2024-09-30,https://www.nfl.com/plus/games/seahawks-at-lions-2024-reg-4
2024-10-07,https://www.nfl.com/plus/games/saints-at-chiefs-2024-reg-5
2024-10-14,https://www.nfl.com/plus/games/bills-at-jets-2024-reg-6
2024-10-21,https://www.nfl.com/plus/games/ravens-at-buccaneers-2024-reg-7
2024-10-21,https://www.nfl.com/plus/games/chargers-at-cardinals-2024-reg-7
2024-10-28,https://www.nfl.com/plus/games/giants-at-steelers-2024-reg-8
2024-11-04,https://www.nfl.com/plus/games/buccaneers-at-chiefs-2024-reg-9
2024-11-11,https://www.nfl.com/plus/games/dolphins-at-rams-2024-reg-10
2024-11-18,https://www.nfl.com/plus/games/texans-at-cowboys-2024-reg-11
2024-11-25,https://www.nfl.com/plus/games/ravens-at-chargers-2024-reg-12
2024-12-02,https://www.nfl.com/plus/games/browns-at-broncos-2024-reg-13
2024-12-09,https://www.nfl.com/plus/games/bengals-at-cowboys-2024-reg-14
2024-12-16,https://www.nfl.com/plus/games/bears-at-vikings-2024-reg-15
2024-12-16,https://www.nfl.com/plus/games/falcons-at-raiders-2024-reg-15
2024-12-23,https://www.nfl.com/plus/games/saints-at-packers-2024-reg-16
2024-12-30,https://www.nfl.com/plus/games/lions-at-49ers-2024-reg-17
